gen_id,seed,img_path,w_npz_path,gene_class_idx,z_dim,w_dim,num_ws,trunc
00000387,387,data/gene_36class/generated/gene_0/images/seed0387_latClass_0.png,data/gene_36class/generated/gene_0/w/00000387.npz,0,512,512,16,0.7
00000388,388,data/gene_36class/generated/gene_0/images/seed0388_latClass_0.png,data/gene_36class/generated/gene_0/w/00000388.npz,0,512,512,16,0.7
00000389,389,data/gene_36class/generated/gene_0/images/seed0389_latClass_0.png,data/gene_36class/generated/gene_0/w/00000389.npz,0,512,512,16,0.7
00000390,390,data/gene_36class/generated/gene_0/images/seed0390_latClass_0.png,data/gene_36class/generated/gene_0/w/00000390.npz,0,512,512,16,0.7
00000391,391,data/gene_36class/generated/gene_0/images/seed0391_latClass_0.png,data/gene_36class/generated/gene_0/w/00000391.npz,0,512,512,16,0.7
00000392,392,data/gene_36class/generated/gene_0/images/seed0392_latClass_0.png,data/gene_36class/generated/gene_0/w/00000392.npz,0,512,512,16,0.7
00000393,393,data/gene_36class/generated/gene_0/images/seed0393_latClass_0.png,data/gene_36class/generated/gene_0/w/00000393.npz,0,512,512,16,0.7
00000394,394,data/gene_36class/generated/gene_0/images/seed0394_latClass_0.png,data/gene_36class/generated/gene_0/w/00000394.npz,0,512,512,16,0.7
00000395,395,data/gene_36class/generated/gene_0/images/seed0395_latClass_0.png,data/gene_36class/generated/gene_0/w/00000395.npz,0,512,512,16,0.7
00000396,396,data/gene_36class/generated/gene_0/images/seed0396_latClass_0.png,data/gene_36class/generated/gene_0/w/00000396.npz,0,512,512,16,0.7
00000397,397,data/gene_36class/generated/gene_0/images/seed0397_latClass_0.png,data/gene_36class/generated/gene_0/w/00000397.npz,0,512,512,16,0.7
00000398,398,data/gene_36class/generated/gene_0/images/seed0398_latClass_0.png,data/gene_36class/generated/gene_0/w/00000398.npz,0,512,512,16,0.7
00000399,399,data/gene_36class/generated/gene_0/images/seed0399_latClass_0.png,data/gene_36class/generated/gene_0/w/00000399.npz,0,512,512,16,0.7
00000400,400,data/gene_36class/generated/gene_0/images/seed0400_latClass_0.png,data/gene_36class/generated/gene_0/w/00000400.npz,0,512,512,16,0.7
00000401,401,data/gene_36class/generated/gene_0/images/seed0401_latClass_0.png,data/gene_36class/generated/gene_0/w/00000401.npz,0,512,512,16,0.7
00000402,402,data/gene_36class/generated/gene_0/images/seed0402_latClass_0.png,data/gene_36class/generated/gene_0/w/00000402.npz,0,512,512,16,0.7
00000403,403,data/gene_36class/generated/gene_0/images/seed0403_latClass_0.png,data/gene_36class/generated/gene_0/w/00000403.npz,0,512,512,16,0.7
00000404,404,data/gene_36class/generated/gene_0/images/seed0404_latClass_0.png,data/gene_36class/generated/gene_0/w/00000404.npz,0,512,512,16,0.7
00000405,405,data/gene_36class/generated/gene_0/images/seed0405_latClass_0.png,data/gene_36class/generated/gene_0/w/00000405.npz,0,512,512,16,0.7
00000406,406,data/gene_36class/generated/gene_0/images/seed0406_latClass_0.png,data/gene_36class/generated/gene_0/w/00000406.npz,0,512,512,16,0.7
00000407,407,data/gene_36class/generated/gene_0/images/seed0407_latClass_0.png,data/gene_36class/generated/gene_0/w/00000407.npz,0,512,512,16,0.7
00000408,408,data/gene_36class/generated/gene_0/images/seed0408_latClass_0.png,data/gene_36class/generated/gene_0/w/00000408.npz,0,512,512,16,0.7
00000409,409,data/gene_36class/generated/gene_0/images/seed0409_latClass_0.png,data/gene_36class/generated/gene_0/w/00000409.npz,0,512,512,16,0.7
00000410,410,data/gene_36class/generated/gene_0/images/seed0410_latClass_0.png,data/gene_36class/generated/gene_0/w/00000410.npz,0,512,512,16,0.7
00000411,411,data/gene_36class/generated/gene_0/images/seed0411_latClass_0.png,data/gene_36class/generated/gene_0/w/00000411.npz,0,512,512,16,0.7
00000412,412,data/gene_36class/generated/gene_0/images/seed0412_latClass_0.png,data/gene_36class/generated/gene_0/w/00000412.npz,0,512,512,16,0.7
00000413,413,data/gene_36class/generated/gene_0/images/seed0413_latClass_0.png,data/gene_36class/generated/gene_0/w/00000413.npz,0,512,512,16,0.7
00000414,414,data/gene_36class/generated/gene_0/images/seed0414_latClass_0.png,data/gene_36class/generated/gene_0/w/00000414.npz,0,512,512,16,0.7
00000415,415,data/gene_36class/generated/gene_0/images/seed0415_latClass_0.png,data/gene_36class/generated/gene_0/w/00000415.npz,0,512,512,16,0.7
00000416,416,data/gene_36class/generated/gene_0/images/seed0416_latClass_0.png,data/gene_36class/generated/gene_0/w/00000416.npz,0,512,512,16,0.7
00000417,417,data/gene_36class/generated/gene_0/images/seed0417_latClass_0.png,data/gene_36class/generated/gene_0/w/00000417.npz,0,512,512,16,0.7
00000418,418,data/gene_36class/generated/gene_0/images/seed0418_latClass_0.png,data/gene_36class/generated/gene_0/w/00000418.npz,0,512,512,16,0.7
00000419,419,data/gene_36class/generated/gene_0/images/seed0419_latClass_0.png,data/gene_36class/generated/gene_0/w/00000419.npz,0,512,512,16,0.7
00000420,420,data/gene_36class/generated/gene_0/images/seed0420_latClass_0.png,data/gene_36class/generated/gene_0/w/00000420.npz,0,512,512,16,0.7
00000421,421,data/gene_36class/generated/gene_0/images/seed0421_latClass_0.png,data/gene_36class/generated/gene_0/w/00000421.npz,0,512,512,16,0.7
00000422,422,data/gene_36class/generated/gene_0/images/seed0422_latClass_0.png,data/gene_36class/generated/gene_0/w/00000422.npz,0,512,512,16,0.7
00000423,423,data/gene_36class/generated/gene_0/images/seed0423_latClass_0.png,data/gene_36class/generated/gene_0/w/00000423.npz,0,512,512,16,0.7
00000424,424,data/gene_36class/generated/gene_0/images/seed0424_latClass_0.png,data/gene_36class/generated/gene_0/w/00000424.npz,0,512,512,16,0.7
00000425,425,data/gene_36class/generated/gene_0/images/seed0425_latClass_0.png,data/gene_36class/generated/gene_0/w/00000425.npz,0,512,512,16,0.7
00000426,426,data/gene_36class/generated/gene_0/images/seed0426_latClass_0.png,data/gene_36class/generated/gene_0/w/00000426.npz,0,512,512,16,0.7
00000427,427,data/gene_36class/generated/gene_0/images/seed0427_latClass_0.png,data/gene_36class/generated/gene_0/w/00000427.npz,0,512,512,16,0.7
00000428,428,data/gene_36class/generated/gene_0/images/seed0428_latClass_0.png,data/gene_36class/generated/gene_0/w/00000428.npz,0,512,512,16,0.7
00000429,429,data/gene_36class/generated/gene_0/images/seed0429_latClass_0.png,data/gene_36class/generated/gene_0/w/00000429.npz,0,512,512,16,0.7
00000430,430,data/gene_36class/generated/gene_0/images/seed0430_latClass_0.png,data/gene_36class/generated/gene_0/w/00000430.npz,0,512,512,16,0.7
00000431,431,data/gene_36class/generated/gene_0/images/seed0431_latClass_0.png,data/gene_36class/generated/gene_0/w/00000431.npz,0,512,512,16,0.7
00000432,432,data/gene_36class/generated/gene_0/images/seed0432_latClass_0.png,data/gene_36class/generated/gene_0/w/00000432.npz,0,512,512,16,0.7
00000433,433,data/gene_36class/generated/gene_0/images/seed0433_latClass_0.png,data/gene_36class/generated/gene_0/w/00000433.npz,0,512,512,16,0.7
00000434,434,data/gene_36class/generated/gene_0/images/seed0434_latClass_0.png,data/gene_36class/generated/gene_0/w/00000434.npz,0,512,512,16,0.7
00000435,435,data/gene_36class/generated/gene_0/images/seed0435_latClass_0.png,data/gene_36class/generated/gene_0/w/00000435.npz,0,512,512,16,0.7
00000436,436,data/gene_36class/generated/gene_0/images/seed0436_latClass_0.png,data/gene_36class/generated/gene_0/w/00000436.npz,0,512,512,16,0.7
00000437,437,data/gene_36class/generated/gene_0/images/seed0437_latClass_0.png,data/gene_36class/generated/gene_0/w/00000437.npz,0,512,512,16,0.7
00000438,438,data/gene_36class/generated/gene_0/images/seed0438_latClass_0.png,data/gene_36class/generated/gene_0/w/00000438.npz,0,512,512,16,0.7
00000439,439,data/gene_36class/generated/gene_0/images/seed0439_latClass_0.png,data/gene_36class/generated/gene_0/w/00000439.npz,0,512,512,16,0.7
00000440,440,data/gene_36class/generated/gene_0/images/seed0440_latClass_0.png,data/gene_36class/generated/gene_0/w/00000440.npz,0,512,512,16,0.7
00000441,441,data/gene_36class/generated/gene_0/images/seed0441_latClass_0.png,data/gene_36class/generated/gene_0/w/00000441.npz,0,512,512,16,0.7
00000442,442,data/gene_36class/generated/gene_0/images/seed0442_latClass_0.png,data/gene_36class/generated/gene_0/w/00000442.npz,0,512,512,16,0.7
00000443,443,data/gene_36class/generated/gene_0/images/seed0443_latClass_0.png,data/gene_36class/generated/gene_0/w/00000443.npz,0,512,512,16,0.7
00000444,444,data/gene_36class/generated/gene_0/images/seed0444_latClass_0.png,data/gene_36class/generated/gene_0/w/00000444.npz,0,512,512,16,0.7
00000445,445,data/gene_36class/generated/gene_0/images/seed0445_latClass_0.png,data/gene_36class/generated/gene_0/w/00000445.npz,0,512,512,16,0.7
00000446,446,data/gene_36class/generated/gene_0/images/seed0446_latClass_0.png,data/gene_36class/generated/gene_0/w/00000446.npz,0,512,512,16,0.7
00000447,447,data/gene_36class/generated/gene_0/images/seed0447_latClass_0.png,data/gene_36class/generated/gene_0/w/00000447.npz,0,512,512,16,0.7
00000448,448,data/gene_36class/generated/gene_0/images/seed0448_latClass_0.png,data/gene_36class/generated/gene_0/w/00000448.npz,0,512,512,16,0.7
00000449,449,data/gene_36class/generated/gene_0/images/seed0449_latClass_0.png,data/gene_36class/generated/gene_0/w/00000449.npz,0,512,512,16,0.7
00000450,450,data/gene_36class/generated/gene_0/images/seed0450_latClass_0.png,data/gene_36class/generated/gene_0/w/00000450.npz,0,512,512,16,0.7
00000451,451,data/gene_36class/generated/gene_0/images/seed0451_latClass_0.png,data/gene_36class/generated/gene_0/w/00000451.npz,0,512,512,16,0.7
00000452,452,data/gene_36class/generated/gene_0/images/seed0452_latClass_0.png,data/gene_36class/generated/gene_0/w/00000452.npz,0,512,512,16,0.7
00000453,453,data/gene_36class/generated/gene_0/images/seed0453_latClass_0.png,data/gene_36class/generated/gene_0/w/00000453.npz,0,512,512,16,0.7
00000454,454,data/gene_36class/generated/gene_0/images/seed0454_latClass_0.png,data/gene_36class/generated/gene_0/w/00000454.npz,0,512,512,16,0.7
00000455,455,data/gene_36class/generated/gene_0/images/seed0455_latClass_0.png,data/gene_36class/generated/gene_0/w/00000455.npz,0,512,512,16,0.7
00000456,456,data/gene_36class/generated/gene_0/images/seed0456_latClass_0.png,data/gene_36class/generated/gene_0/w/00000456.npz,0,512,512,16,0.7
00000457,457,data/gene_36class/generated/gene_0/images/seed0457_latClass_0.png,data/gene_36class/generated/gene_0/w/00000457.npz,0,512,512,16,0.7
00000458,458,data/gene_36class/generated/gene_0/images/seed0458_latClass_0.png,data/gene_36class/generated/gene_0/w/00000458.npz,0,512,512,16,0.7
00000459,459,data/gene_36class/generated/gene_0/images/seed0459_latClass_0.png,data/gene_36class/generated/gene_0/w/00000459.npz,0,512,512,16,0.7
00000460,460,data/gene_36class/generated/gene_0/images/seed0460_latClass_0.png,data/gene_36class/generated/gene_0/w/00000460.npz,0,512,512,16,0.7
00000461,461,data/gene_36class/generated/gene_0/images/seed0461_latClass_0.png,data/gene_36class/generated/gene_0/w/00000461.npz,0,512,512,16,0.7
00000462,462,data/gene_36class/generated/gene_0/images/seed0462_latClass_0.png,data/gene_36class/generated/gene_0/w/00000462.npz,0,512,512,16,0.7
00000463,463,data/gene_36class/generated/gene_0/images/seed0463_latClass_0.png,data/gene_36class/generated/gene_0/w/00000463.npz,0,512,512,16,0.7
00000464,464,data/gene_36class/generated/gene_0/images/seed0464_latClass_0.png,data/gene_36class/generated/gene_0/w/00000464.npz,0,512,512,16,0.7
00000465,465,data/gene_36class/generated/gene_0/images/seed0465_latClass_0.png,data/gene_36class/generated/gene_0/w/00000465.npz,0,512,512,16,0.7
00000466,466,data/gene_36class/generated/gene_0/images/seed0466_latClass_0.png,data/gene_36class/generated/gene_0/w/00000466.npz,0,512,512,16,0.7
00000467,467,data/gene_36class/generated/gene_0/images/seed0467_latClass_0.png,data/gene_36class/generated/gene_0/w/00000467.npz,0,512,512,16,0.7
00000468,468,data/gene_36class/generated/gene_0/images/seed0468_latClass_0.png,data/gene_36class/generated/gene_0/w/00000468.npz,0,512,512,16,0.7
00000469,469,data/gene_36class/generated/gene_0/images/seed0469_latClass_0.png,data/gene_36class/generated/gene_0/w/00000469.npz,0,512,512,16,0.7
00000470,470,data/gene_36class/generated/gene_0/images/seed0470_latClass_0.png,data/gene_36class/generated/gene_0/w/00000470.npz,0,512,512,16,0.7
00000471,471,data/gene_36class/generated/gene_0/images/seed0471_latClass_0.png,data/gene_36class/generated/gene_0/w/00000471.npz,0,512,512,16,0.7
00000472,472,data/gene_36class/generated/gene_0/images/seed0472_latClass_0.png,data/gene_36class/generated/gene_0/w/00000472.npz,0,512,512,16,0.7
00000473,473,data/gene_36class/generated/gene_0/images/seed0473_latClass_0.png,data/gene_36class/generated/gene_0/w/00000473.npz,0,512,512,16,0.7
00000474,474,data/gene_36class/generated/gene_0/images/seed0474_latClass_0.png,data/gene_36class/generated/gene_0/w/00000474.npz,0,512,512,16,0.7
00000475,475,data/gene_36class/generated/gene_0/images/seed0475_latClass_0.png,data/gene_36class/generated/gene_0/w/00000475.npz,0,512,512,16,0.7
00000476,476,data/gene_36class/generated/gene_0/images/seed0476_latClass_0.png,data/gene_36class/generated/gene_0/w/00000476.npz,0,512,512,16,0.7
00000477,477,data/gene_36class/generated/gene_0/images/seed0477_latClass_0.png,data/gene_36class/generated/gene_0/w/00000477.npz,0,512,512,16,0.7
00000478,478,data/gene_36class/generated/gene_0/images/seed0478_latClass_0.png,data/gene_36class/generated/gene_0/w/00000478.npz,0,512,512,16,0.7
00000479,479,data/gene_36class/generated/gene_0/images/seed0479_latClass_0.png,data/gene_36class/generated/gene_0/w/00000479.npz,0,512,512,16,0.7
00000480,480,data/gene_36class/generated/gene_0/images/seed0480_latClass_0.png,data/gene_36class/generated/gene_0/w/00000480.npz,0,512,512,16,0.7
00000481,481,data/gene_36class/generated/gene_0/images/seed0481_latClass_0.png,data/gene_36class/generated/gene_0/w/00000481.npz,0,512,512,16,0.7
00000482,482,data/gene_36class/generated/gene_0/images/seed0482_latClass_0.png,data/gene_36class/generated/gene_0/w/00000482.npz,0,512,512,16,0.7
00000483,483,data/gene_36class/generated/gene_0/images/seed0483_latClass_0.png,data/gene_36class/generated/gene_0/w/00000483.npz,0,512,512,16,0.7
00000484,484,data/gene_36class/generated/gene_0/images/seed0484_latClass_0.png,data/gene_36class/generated/gene_0/w/00000484.npz,0,512,512,16,0.7
00000485,485,data/gene_36class/generated/gene_0/images/seed0485_latClass_0.png,data/gene_36class/generated/gene_0/w/00000485.npz,0,512,512,16,0.7
00000486,486,data/gene_36class/generated/gene_0/images/seed0486_latClass_0.png,data/gene_36class/generated/gene_0/w/00000486.npz,0,512,512,16,0.7
00000487,487,data/gene_36class/generated/gene_0/images/seed0487_latClass_0.png,data/gene_36class/generated/gene_0/w/00000487.npz,0,512,512,16,0.7
00000488,488,data/gene_36class/generated/gene_0/images/seed0488_latClass_0.png,data/gene_36class/generated/gene_0/w/00000488.npz,0,512,512,16,0.7
00000489,489,data/gene_36class/generated/gene_0/images/seed0489_latClass_0.png,data/gene_36class/generated/gene_0/w/00000489.npz,0,512,512,16,0.7
00000490,490,data/gene_36class/generated/gene_0/images/seed0490_latClass_0.png,data/gene_36class/generated/gene_0/w/00000490.npz,0,512,512,16,0.7
00000491,491,data/gene_36class/generated/gene_0/images/seed0491_latClass_0.png,data/gene_36class/generated/gene_0/w/00000491.npz,0,512,512,16,0.7
00000492,492,data/gene_36class/generated/gene_0/images/seed0492_latClass_0.png,data/gene_36class/generated/gene_0/w/00000492.npz,0,512,512,16,0.7
00000493,493,data/gene_36class/generated/gene_0/images/seed0493_latClass_0.png,data/gene_36class/generated/gene_0/w/00000493.npz,0,512,512,16,0.7
00000494,494,data/gene_36class/generated/gene_0/images/seed0494_latClass_0.png,data/gene_36class/generated/gene_0/w/00000494.npz,0,512,512,16,0.7
00000495,495,data/gene_36class/generated/gene_0/images/seed0495_latClass_0.png,data/gene_36class/generated/gene_0/w/00000495.npz,0,512,512,16,0.7
00000496,496,data/gene_36class/generated/gene_0/images/seed0496_latClass_0.png,data/gene_36class/generated/gene_0/w/00000496.npz,0,512,512,16,0.7
00000497,497,data/gene_36class/generated/gene_0/images/seed0497_latClass_0.png,data/gene_36class/generated/gene_0/w/00000497.npz,0,512,512,16,0.7
00000498,498,data/gene_36class/generated/gene_0/images/seed0498_latClass_0.png,data/gene_36class/generated/gene_0/w/00000498.npz,0,512,512,16,0.7
00000499,499,data/gene_36class/generated/gene_0/images/seed0499_latClass_0.png,data/gene_36class/generated/gene_0/w/00000499.npz,0,512,512,16,0.7
00000500,500,data/gene_36class/generated/gene_0/images/seed0500_latClass_0.png,data/gene_36class/generated/gene_0/w/00000500.npz,0,512,512,16,0.7
00000501,501,data/gene_36class/generated/gene_0/images/seed0501_latClass_0.png,data/gene_36class/generated/gene_0/w/00000501.npz,0,512,512,16,0.7
00000502,502,data/gene_36class/generated/gene_0/images/seed0502_latClass_0.png,data/gene_36class/generated/gene_0/w/00000502.npz,0,512,512,16,0.7
00000503,503,data/gene_36class/generated/gene_0/images/seed0503_latClass_0.png,data/gene_36class/generated/gene_0/w/00000503.npz,0,512,512,16,0.7
00000504,504,data/gene_36class/generated/gene_0/images/seed0504_latClass_0.png,data/gene_36class/generated/gene_0/w/00000504.npz,0,512,512,16,0.7
00000505,505,data/gene_36class/generated/gene_0/images/seed0505_latClass_0.png,data/gene_36class/generated/gene_0/w/00000505.npz,0,512,512,16,0.7
00000506,506,data/gene_36class/generated/gene_0/images/seed0506_latClass_0.png,data/gene_36class/generated/gene_0/w/00000506.npz,0,512,512,16,0.7
00000507,507,data/gene_36class/generated/gene_0/images/seed0507_latClass_0.png,data/gene_36class/generated/gene_0/w/00000507.npz,0,512,512,16,0.7
00000508,508,data/gene_36class/generated/gene_0/images/seed0508_latClass_0.png,data/gene_36class/generated/gene_0/w/00000508.npz,0,512,512,16,0.7
00000509,509,data/gene_36class/generated/gene_0/images/seed0509_latClass_0.png,data/gene_36class/generated/gene_0/w/00000509.npz,0,512,512,16,0.7
00000510,510,data/gene_36class/generated/gene_0/images/seed0510_latClass_0.png,data/gene_36class/generated/gene_0/w/00000510.npz,0,512,512,16,0.7
00000511,511,data/gene_36class/generated/gene_0/images/seed0511_latClass_0.png,data/gene_36class/generated/gene_0/w/00000511.npz,0,512,512,16,0.7
00000512,512,data/gene_36class/generated/gene_0/images/seed0512_latClass_0.png,data/gene_36class/generated/gene_0/w/00000512.npz,0,512,512,16,0.7
00000513,513,data/gene_36class/generated/gene_0/images/seed0513_latClass_0.png,data/gene_36class/generated/gene_0/w/00000513.npz,0,512,512,16,0.7
00000514,514,data/gene_36class/generated/gene_0/images/seed0514_latClass_0.png,data/gene_36class/generated/gene_0/w/00000514.npz,0,512,512,16,0.7
00000515,515,data/gene_36class/generated/gene_0/images/seed0515_latClass_0.png,data/gene_36class/generated/gene_0/w/00000515.npz,0,512,512,16,0.7
00000516,516,data/gene_36class/generated/gene_0/images/seed0516_latClass_0.png,data/gene_36class/generated/gene_0/w/00000516.npz,0,512,512,16,0.7
00000517,517,data/gene_36class/generated/gene_0/images/seed0517_latClass_0.png,data/gene_36class/generated/gene_0/w/00000517.npz,0,512,512,16,0.7
00000518,518,data/gene_36class/generated/gene_0/images/seed0518_latClass_0.png,data/gene_36class/generated/gene_0/w/00000518.npz,0,512,512,16,0.7
00000519,519,data/gene_36class/generated/gene_0/images/seed0519_latClass_0.png,data/gene_36class/generated/gene_0/w/00000519.npz,0,512,512,16,0.7
00000520,520,data/gene_36class/generated/gene_0/images/seed0520_latClass_0.png,data/gene_36class/generated/gene_0/w/00000520.npz,0,512,512,16,0.7
00000521,521,data/gene_36class/generated/gene_0/images/seed0521_latClass_0.png,data/gene_36class/generated/gene_0/w/00000521.npz,0,512,512,16,0.7
00000522,522,data/gene_36class/generated/gene_0/images/seed0522_latClass_0.png,data/gene_36class/generated/gene_0/w/00000522.npz,0,512,512,16,0.7
00000523,523,data/gene_36class/generated/gene_0/images/seed0523_latClass_0.png,data/gene_36class/generated/gene_0/w/00000523.npz,0,512,512,16,0.7
00000524,524,data/gene_36class/generated/gene_0/images/seed0524_latClass_0.png,data/gene_36class/generated/gene_0/w/00000524.npz,0,512,512,16,0.7
00000525,525,data/gene_36class/generated/gene_0/images/seed0525_latClass_0.png,data/gene_36class/generated/gene_0/w/00000525.npz,0,512,512,16,0.7
00000526,526,data/gene_36class/generated/gene_0/images/seed0526_latClass_0.png,data/gene_36class/generated/gene_0/w/00000526.npz,0,512,512,16,0.7
00000527,527,data/gene_36class/generated/gene_0/images/seed0527_latClass_0.png,data/gene_36class/generated/gene_0/w/00000527.npz,0,512,512,16,0.7
00000528,528,data/gene_36class/generated/gene_0/images/seed0528_latClass_0.png,data/gene_36class/generated/gene_0/w/00000528.npz,0,512,512,16,0.7
00000529,529,data/gene_36class/generated/gene_0/images/seed0529_latClass_0.png,data/gene_36class/generated/gene_0/w/00000529.npz,0,512,512,16,0.7
00000530,530,data/gene_36class/generated/gene_0/images/seed0530_latClass_0.png,data/gene_36class/generated/gene_0/w/00000530.npz,0,512,512,16,0.7
00000531,531,data/gene_36class/generated/gene_0/images/seed0531_latClass_0.png,data/gene_36class/generated/gene_0/w/00000531.npz,0,512,512,16,0.7
00000532,532,data/gene_36class/generated/gene_0/images/seed0532_latClass_0.png,data/gene_36class/generated/gene_0/w/00000532.npz,0,512,512,16,0.7
00000533,533,data/gene_36class/generated/gene_0/images/seed0533_latClass_0.png,data/gene_36class/generated/gene_0/w/00000533.npz,0,512,512,16,0.7
00000534,534,data/gene_36class/generated/gene_0/images/seed0534_latClass_0.png,data/gene_36class/generated/gene_0/w/00000534.npz,0,512,512,16,0.7
00000535,535,data/gene_36class/generated/gene_0/images/seed0535_latClass_0.png,data/gene_36class/generated/gene_0/w/00000535.npz,0,512,512,16,0.7
00000536,536,data/gene_36class/generated/gene_0/images/seed0536_latClass_0.png,data/gene_36class/generated/gene_0/w/00000536.npz,0,512,512,16,0.7
00000537,537,data/gene_36class/generated/gene_0/images/seed0537_latClass_0.png,data/gene_36class/generated/gene_0/w/00000537.npz,0,512,512,16,0.7
00000538,538,data/gene_36class/generated/gene_0/images/seed0538_latClass_0.png,data/gene_36class/generated/gene_0/w/00000538.npz,0,512,512,16,0.7
00000539,539,data/gene_36class/generated/gene_0/images/seed0539_latClass_0.png,data/gene_36class/generated/gene_0/w/00000539.npz,0,512,512,16,0.7
00000540,540,data/gene_36class/generated/gene_0/images/seed0540_latClass_0.png,data/gene_36class/generated/gene_0/w/00000540.npz,0,512,512,16,0.7
00000541,541,data/gene_36class/generated/gene_0/images/seed0541_latClass_0.png,data/gene_36class/generated/gene_0/w/00000541.npz,0,512,512,16,0.7
00000542,542,data/gene_36class/generated/gene_0/images/seed0542_latClass_0.png,data/gene_36class/generated/gene_0/w/00000542.npz,0,512,512,16,0.7
00000543,543,data/gene_36class/generated/gene_0/images/seed0543_latClass_0.png,data/gene_36class/generated/gene_0/w/00000543.npz,0,512,512,16,0.7
00000544,544,data/gene_36class/generated/gene_0/images/seed0544_latClass_0.png,data/gene_36class/generated/gene_0/w/00000544.npz,0,512,512,16,0.7
00000545,545,data/gene_36class/generated/gene_0/images/seed0545_latClass_0.png,data/gene_36class/generated/gene_0/w/00000545.npz,0,512,512,16,0.7
00000546,546,data/gene_36class/generated/gene_0/images/seed0546_latClass_0.png,data/gene_36class/generated/gene_0/w/00000546.npz,0,512,512,16,0.7
00000547,547,data/gene_36class/generated/gene_0/images/seed0547_latClass_0.png,data/gene_36class/generated/gene_0/w/00000547.npz,0,512,512,16,0.7
00000548,548,data/gene_36class/generated/gene_0/images/seed0548_latClass_0.png,data/gene_36class/generated/gene_0/w/00000548.npz,0,512,512,16,0.7
00000549,549,data/gene_36class/generated/gene_0/images/seed0549_latClass_0.png,data/gene_36class/generated/gene_0/w/00000549.npz,0,512,512,16,0.7
00000550,550,data/gene_36class/generated/gene_0/images/seed0550_latClass_0.png,data/gene_36class/generated/gene_0/w/00000550.npz,0,512,512,16,0.7
00000551,551,data/gene_36class/generated/gene_0/images/seed0551_latClass_0.png,data/gene_36class/generated/gene_0/w/00000551.npz,0,512,512,16,0.7
00000552,552,data/gene_36class/generated/gene_0/images/seed0552_latClass_0.png,data/gene_36class/generated/gene_0/w/00000552.npz,0,512,512,16,0.7
00000553,553,data/gene_36class/generated/gene_0/images/seed0553_latClass_0.png,data/gene_36class/generated/gene_0/w/00000553.npz,0,512,512,16,0.7
00000554,554,data/gene_36class/generated/gene_0/images/seed0554_latClass_0.png,data/gene_36class/generated/gene_0/w/00000554.npz,0,512,512,16,0.7
00000555,555,data/gene_36class/generated/gene_0/images/seed0555_latClass_0.png,data/gene_36class/generated/gene_0/w/00000555.npz,0,512,512,16,0.7
00000556,556,data/gene_36class/generated/gene_0/images/seed0556_latClass_0.png,data/gene_36class/generated/gene_0/w/00000556.npz,0,512,512,16,0.7
00000557,557,data/gene_36class/generated/gene_0/images/seed0557_latClass_0.png,data/gene_36class/generated/gene_0/w/00000557.npz,0,512,512,16,0.7
00000558,558,data/gene_36class/generated/gene_0/images/seed0558_latClass_0.png,data/gene_36class/generated/gene_0/w/00000558.npz,0,512,512,16,0.7
00000559,559,data/gene_36class/generated/gene_0/images/seed0559_latClass_0.png,data/gene_36class/generated/gene_0/w/00000559.npz,0,512,512,16,0.7
00000560,560,data/gene_36class/generated/gene_0/images/seed0560_latClass_0.png,data/gene_36class/generated/gene_0/w/00000560.npz,0,512,512,16,0.7
00000561,561,data/gene_36class/generated/gene_0/images/seed0561_latClass_0.png,data/gene_36class/generated/gene_0/w/00000561.npz,0,512,512,16,0.7
00000562,562,data/gene_36class/generated/gene_0/images/seed0562_latClass_0.png,data/gene_36class/generated/gene_0/w/00000562.npz,0,512,512,16,0.7
00000563,563,data/gene_36class/generated/gene_0/images/seed0563_latClass_0.png,data/gene_36class/generated/gene_0/w/00000563.npz,0,512,512,16,0.7
00000564,564,data/gene_36class/generated/gene_0/images/seed0564_latClass_0.png,data/gene_36class/generated/gene_0/w/00000564.npz,0,512,512,16,0.7
00000565,565,data/gene_36class/generated/gene_0/images/seed0565_latClass_0.png,data/gene_36class/generated/gene_0/w/00000565.npz,0,512,512,16,0.7
00000566,566,data/gene_36class/generated/gene_0/images/seed0566_latClass_0.png,data/gene_36class/generated/gene_0/w/00000566.npz,0,512,512,16,0.7
00000567,567,data/gene_36class/generated/gene_0/images/seed0567_latClass_0.png,data/gene_36class/generated/gene_0/w/00000567.npz,0,512,512,16,0.7
00000568,568,data/gene_36class/generated/gene_0/images/seed0568_latClass_0.png,data/gene_36class/generated/gene_0/w/00000568.npz,0,512,512,16,0.7
00000569,569,data/gene_36class/generated/gene_0/images/seed0569_latClass_0.png,data/gene_36class/generated/gene_0/w/00000569.npz,0,512,512,16,0.7
00000570,570,data/gene_36class/generated/gene_0/images/seed0570_latClass_0.png,data/gene_36class/generated/gene_0/w/00000570.npz,0,512,512,16,0.7
00000571,571,data/gene_36class/generated/gene_0/images/seed0571_latClass_0.png,data/gene_36class/generated/gene_0/w/00000571.npz,0,512,512,16,0.7
00000572,572,data/gene_36class/generated/gene_0/images/seed0572_latClass_0.png,data/gene_36class/generated/gene_0/w/00000572.npz,0,512,512,16,0.7
00000573,573,data/gene_36class/generated/gene_0/images/seed0573_latClass_0.png,data/gene_36class/generated/gene_0/w/00000573.npz,0,512,512,16,0.7
00000574,574,data/gene_36class/generated/gene_0/images/seed0574_latClass_0.png,data/gene_36class/generated/gene_0/w/00000574.npz,0,512,512,16,0.7
